bait_uniprot	bait_symbol	bait_usage
Q7Z6V5	ADAT2	2
Q7Z6Z6	PNPLA5	2
Q7Z6Z7	HUWE1	2
Q7Z713	ANKRD37	2
Q7Z739	YTHDF3	2
Q7Z769	SLC35E3	1
Q7Z783	NA	2
Q7Z790	NA	1
Q7Z794	KRT77	2
Q7Z7A1	CNTRL	2
Q7Z7A3	CTU1	2
Q7Z7A4	PXK	2
Q7Z7B7	DEFB132	2
Q7Z7B8	DEFB128	2
Q7Z7C7	STRA8	2
Q7Z7C8	TAF8	2
Q7Z7D3	VTCN1	2
Q7Z7E8	UBE2Q1	1
Q7Z7F0	KHDC4	2
Q7Z7G1	CLNK	2
Q7Z7G2	CPLX4	2
Q7Z7H3	CATIP	1
Q7Z7H8	MRPL10	2
Q7Z7J5	DPPA2	2
Q7Z7J7	LHFPL4	2
Q7Z7K0	CMC1	2
Q7Z7K2	ZNF467	2
Q7Z7L1	SLFN11	2
Q7Z7L7	ZER1	2
Q7Z7M9	GALNT5	2
Q7Z7N5	JOSD2	2
Q7Z7N9	TMEM179B	2
Q86SE5	RALYL	2
Q86SE8	NPM2	2
Q86SE9	PCGF5	2
Q86SF2	GALNT7	2
Q86SG5	S100A7A	2
Q86SG6	NEK8	2
Q86SG7	LYG2	2
Q86SH2	ZAR1	2
Q86SI9	IRX2-DT	2
Q86SQ0	PHLDB2	2
Q86SQ7	SDCCAG8	2
Q86SQ9	DHDDS	2
Q86SU0	ILDR1	2
Q86SZ2	TRAPPC6B	2
Q86T03	PIP4P1	2
Q86T13	CLEC14A	2
Q86T24	ZBTB33	2
Q86T26	TMPRSS11B	2
Q86T65	DAAM2	2
Q86T82	USP37	2
Q86TA1	MOB3B	2
Q86TB9	PATL1	2
Q86TD4	SRL	2
Q86TG1	TMEM150A	2
Q86TG7	PEG10	2
Q86TH1	ADAMTSL2	2
Q86TH3	NA	2
Q86TI0	TBC1D1	2
Q86TI4	WDR86	2
Q86TJ2	TADA2B	2
Q86TM6	SYVN1	2
Q86TN4	TRPT1	2
Q86TP1	PRUNE1	1
Q86TU7	SETD3	2
Q86TV6	TTC7B	2
Q86TW2	ADCK1	2
Q86TY3	ARMH4	2
Q86U06	RBM23	2
Q86U28	ISCA2	1
Q86U38	NOP9	2
Q86U42	PABPN1	2
Q86U44	METTL3	2
Q86U70	LDB1	2
Q86U76	ZNF3	1
Q86U86	PBRM1	2
Q86UA1	PRPF39	2
Q86UA6	RPAIN	2
Q86UB2	BIVM	2
Q86UD0	SAPCD2	2
Q86UD3	MARCHF3	2
Q86UD4	ZNF329	2
Q86UD5	SLC9B2	2
Q86UE4	MTDH	2
Q86UE6	LRRTM1	2
Q86UE8	TLK2	2
Q86UF1	TSPAN33	2
Q86UF2	CTAGE6	2
Q86UG4	SLCO6A1	2
Q86UK0	ABCA12	2
Q86UK5	EVC2	2
Q86UK7	ZNF598	1
Q86UL3	GPAT4	2
Q86UL8	MAGI2	2
Q86UN2	RTN4RL1	2
Q86UN3	RTN4RL2	2
Q86UN6	AKAP14	2
Q86UP2	KTN1	2
Q86UP8	GTF2IRD2	2
Q86UP9	LHFPL3	2
Q86UQ8	NFE4	2
Q86UR1	NOXA1	2
Q86UR5	RIMS1	1
Q86US8	SMG6	2
Q86UT5	NHERF4	2
Q86UT6	NLRX1	2
Q86UT8	CENATAC	2
Q86UU5	GGN	2
Q86UV5	USP48	2
Q86UV6	TRIM74	2
Q86UV7	TRIM73	2
Q86UW1	SLC51A	2
Q86UW7	CADPS2	2
Q86UW9	DTX2	2
Q86UX6	STK32C	2
Q86UX7	FERMT3	2
Q86UY0	NA	1
Q86UY5	FAM83A	2
Q86UY6	NAA40	2
Q86UY8	NT5DC3	2
Q86UZ6	ZBTB46	2
Q86V20	SHLD2	2
Q86V21	AACS	1
Q86V24	ADIPOR2	2
Q86V25	VASH2	2
Q86V28	AP1G2	2
Q86V35	CABP7	2
Q86V38	ATN1	1
Q86V42	FAM124A	1
Q86V59	PNMA8A	2
Q86V81	ALYREF	2
Q86V86	PIM3	2
Q86V87	FHIP2B	2
Q86V94	NA	2
Q86VB7	CD163	2
Q86VD1	MORC1	2
Q86VD7	SLC25A42	2
Q86VE0	MYPOP	1
Q86VF2	IGFN1	2
Q86VF7	NRAP	2
Q86VG3	IFTAP	2
Q86VH2	KIF27	2
Q86VI1	EXOC3L1	2
Q86VI3	IQGAP3	2
Q86VI4	LAPTM4B	2
Q86VK4	ZNF410	2
Q86VL0	TCEA2	1
Q86VM6	MBNL1	2
Q86VM9	ZC3H18	2
Q86VN1	VPS36	2
Q86VP1	TAX1BP1	2
Q86VP3	PACS2	2
Q86VP6	CAND1	2
Q86VQ0	LCA5	2
Q86VQ3	TXNDC2	2
Q86VR2	RETREG3	2
Q86VS8	HOOK3	2
Q86VU5	COMTD1	2
Q86VV4	RANBP3L	2
Q86VW1	SLC22A16	2
Q86VW2	ARHGEF25	2
Q86VX2	COMMD7	2
Q86VX9	MON1A	2
Q86VY4	TSPYL5	2
Q86VY9	TMEM200A	2
Q86VZ1	P2RY8	2
Q86VZ2	WDR5B	2
Q86VZ6	JAZF1	2
Q86W33	TPRA1	2
Q86W42	THOC6	2
Q86W54	SPATA24	2
Q86W61	VCAN	2
Q86W67	FAM228A	2
Q86W74	ANKRD46	1
Q86W92	PPFIBP1	2
Q86WA0	TDRD9	1
Q86WA6	BPHL	2
Q86WA8	LONP2	2
Q86WB0	ZC3HC1	2
Q86WB7	UNC93A	2
Q86WC4	OSTM1	2
Q86WC6	PPP1R27	2
Q86WG3	ATCAY	2
Q86WG5	SBF2	2
Q86WH2	RASSF3	2
Q86WI3	NLRC5	2
Q86WI5	NA	2
Q86WJ1	CHD1L	2
Q86WK7	AMIGO3	2
Q86WK9	PAQR7	2
Q86WN1	FCHSD1	2
Q86WN2	IFNE	2
Q86WP2	GPBP1	2
Q86WQ0	NR2C2AP	2
Q86WR0	CCDC25	1
Q86WR7	PROSER2	2
Q86WS5	TMPRSS12	2
Q86WT1	IFT70A	2
Q86WT6	TRIM69	2
Q86WU2	LDHD	2
Q86WV1	SKAP1	2
Q86WV2	COX4I1	1
Q86WV5	TEN1	2
Q86WV6	STING1	2
Q86WV7	CCDC43	1
Q86WV8	TSC1	1
Q86WW8	COA5	2
Q86WX3	RPS19BP1	2
Q86WZ6	ZNF227	2
Q86X02	CDR2L	1
Q86X10	RALGAPB	2
Q86X19	TMEM17	2
Q86X24	HORMAD1	2
Q86X27	RALGPS2	2
Q86X29	LSR	2
Q86X40	LRRC28	2
Q86X45	DNAAF11	2
Q86X55	CARM1	2
Q86X59	LINC02875	2
Q86X67	NUDT13	2
Q86X76	NIT1	2
Q86X83	COMMD2	2
Q86X95	CIR1	2
Q86XD5	FAM131B	2
Q86XD8	ZFAND4	2
Q86XE0	SNX32	2
Q86XE5	HOGA1	2
Q86XF7	ZNF575	2
Q86XI6	PPP1R3B	2
Q86XJ1	GAS2L3	2
Q86XK2	FBXO11	2
Q86XK3	SFR1	1
Q86XK7	VSIG1	2
Q86XL3	ANKLE2	2
Q86XM0	CATSPERD	2
Q86XM6	NA	2
Q86XP6	GKN2	2
Q86XR2	NIBAN3	2
Q86XR7	TICAM2	2
Q86XR8	CEP57	2
Q86XS8	RNF130	2
Q86XT2	VPS37D	2
Q86XT4	TRIM50	2
Q86XT9	TMEM219	2
Q86XZ4	SPATS2	2
Q86Y01	DTX1	2
Q86Y07	VRK2	2
Q86Y13	DZIP3	2
Q86Y22	COL23A1	2
Q86Y25	ZNF354C	2
Q86Y26	NUTM1	2
Q86Y33	CDC20B	2
Q86Y37	CACUL1	2
Q86Y39	NDUFA11	2
Q86Y46	KRT73	2
Q86Y56	DNAAF5	2
Q86Y78	LYPD6	2
Q86Y79	PTRH1	2
Q86Y82	STX12	2
Q86Y97	KMT5C	2
Q86YB7	ECHDC2	2
Q86YB8	ERO1B	2
Q86YC2	PALB2	2
Q86YC3	NRROS	2
Q86YD1	PTOV1	2
Q86YD3	TMEM25	2
Q86YD7	FAM90A1	2
Q86YF9	DZIP1	2
Q86YI8	PHF13	2
Q86YJ5	MARCHF9	2
Q86YJ6	THNSL2	2
Q86YJ7	ANKRD13B	2
Q86YL7	PDPN	2
Q86YM7	HOMER1	2
Q86YN1	DOLPP1	2
Q86YN6	PPARGC1B	1
Q86YP4	GATAD2A	2
Q86YQ8	CPNE8	2
Q86YR5	GPSM1	2
Q86YR7	MCF2L2	2
Q86YS3	RAB11FIP4	2
Q86YS7	C2CD5	2
Q86YT5	SLC13A5	2
Q86YT6	MIB1	2
Q86YV0	RASAL3	2
Q86YV5	PRAG1	2
Q86YV6	MYLK4	2
Q86YV9	HPS6	2
Q86YW0	PLCZ1	2
Q86YW7	GPHB5	2
Q86Z02	HIPK1	2
Q86Z20	CCDC125	1
Q86Z23	C1QL4	2
Q8IU54	IFNL1	2
Q8IU60	DCP2	2
Q8IU80	TMPRSS6	2
Q8IU81	IRF2BP1	2
Q8IU85	CAMK1D	2
Q8IU99	CALHM1	2
Q8IUB3	WFDC10B	2
Q8IUB5	WFDC13	2
Q8IUC1	KRTAP11-1	2
Q8IUC2	KRTAP8-1	2
Q8IUC6	TICAM1	2
Q8IUC8	GALNT13	2
Q8IUD6	RNF135	2
Q8IUE0	TGIF2LY	2
Q8IUE1	TGIF2LX	2
Q8IUF1	ZNG1B	2
Q8IUF8	RIOX2	2
Q8IUG1	KRTAP1-3	2
Q8IUG5	MYO18B	2
Q8IUH3	RBM45	2
Q8IUH5	ZDHHC17	2
Q8IUH8	SPPL2C	2
Q8IUI8	CRLF3	2
Q8IUN9	CLEC10A	2
Q8IUQ0	CLVS1	2
Q8IUQ4	SIAH1	2
Q8IUR0	TRAPPC5	2
Q8IUR6	CREBRF	2
Q8IUR7	ARMC8	2
Q8IUS5	EPHX4	2
Q8IUU6	NA	1
Q8IUW1	ANKRD10	1
Q8IUW5	RELL1	2
Q8IUX1	TMEM126B	2
Q8IUX4	APOBEC3F	2
Q8IUX8	EGFL6	2
Q8IUZ0	LRRC49	2
Q8IUZ5	PHYKPL	2
Q8IV01	SYT12	2
Q8IV03	LURAP1L	2
Q8IV04	TBC1D10C	2
Q8IV08	PLD3	2
Q8IV13	CCNJL	2
Q8IV16	GPIHBP1	2
Q8IV20	LACC1	2
Q8IV28	NA	2
Q8IV31	TMEM139	2
Q8IV35	WDR49	2
Q8IV36	HID1	2
Q8IV38	ANKMY2	2
Q8IV45	UNC5CL	2
Q8IV53	DENND1C	2
Q8IV54	NA	1
Q8IV61	RASGRP3	2
Q8IV63	VRK3	2
Q8IVA1	PCP2	2
Q8IVA8	GAD1	1
Q8IVB4	SLC9A9	2
Q8IVD9	NUDCD3	2
Q8IVE3	PLEKHH2	2
Q8IVF2	AHNAK2	2
Q8IVF6	ANKRD18A	2
Q8IVG9	NA	2
Q8IVH2	FOXP4	2
Q8IVH4	MMAA	2
Q8IVH8	MAP4K3	2
Q8IVI9	NOSTRIN	2
Q8IVJ1	SLC41A1	2
Q8IVL6	P3H3	2
Q8IVM0	CCDC50	2
Q8IVM8	SLC22A9	2
Q8IVN8	SBSPON	2
Q8IVP1	NA	2
Q8IVQ6	ZDHHC21	2
Q8IVS2	MCAT	2
Q8IVS8	GLYCTK	2
Q8IVT2	MISP	2
Q8IVT4	NA	1
Q8IVT5	KSR1	2
Q8IVU3	HERC6	2
Q8IVU9	CABCOCO1	2
Q8IVW4	CDKL3	2
Q8IW00	VSTM4	2
Q8IW03	SIAH3	2
Q8IW19	APLF	2
Q8IW35	CEP97	2
Q8IW36	ZNF695	2
Q8IW40	CCDC103	2
Q8IW41	MAPKAPK5	2
Q8IW45	NAXD	2
Q8IW50	FAM219A	2
Q8IW52	SLITRK4	2
Q8IW75	SERPINA12	2
Q8IW92	GLB1L2	2
Q8IW93	ARHGEF19	2
Q8IWA4	MFN1	2
Q8IWA6	CCDC60	2
Q8IWB1	ITPRIP	2
Q8IWB4	SPATA31A7	2
Q8IWB6	TEX14	2
Q8IWB7	WDFY1	2
Q8IWD4	CCDC117	2
Q8IWE2	FAM114A1	2
Q8IWE4	DCUN1D3	1
Q8IWE5	PLEKHM2	2
Q8IWF2	FOXRED2	2
Q8IWF7	UBE2DNL	1
Q8IWF9	CCDC83	2
Q8IWG5	NA	2
Q8IWJ2	GCC2	2
Q8IWK6	ADGRA3	2
Q8IWL1	SFTPA2	2
Q8IWL2	SFTPA1	2
Q8IWL3	HSCB	2
Q8IWN7	RP1L1	1
Q8IWP3	NA	1
Q8IWP9	CCDC28A	1
Q8IWQ3	BRSK2	2
Q8IWR1	TRIM59	2
Q8IWT0	ZBTB8OS	1
Q8IWT3	CUL9	2
Q8IWT6	LRRC8A	1
Q8IWU2	LMTK2	2
Q8IWU4	SLC30A8	2
Q8IWU9	TPH2	2
Q8IWV1	LAX1	2
Q8IWV2	CNTN4	2
Q8IWV8	UBR2	2
Q8IWW6	ARHGAP12	2
Q8IWX7	UNC45B	1
Q8IWX8	CHERP	2
Q8IWY8	ZSCAN29	2
Q8IWY9	CDAN1	1
Q8IWZ3	ANKHD1	2
Q8IWZ5	TRIM42	2
Q8IWZ6	BBS7	2
Q8IWZ8	SUGP1	2
Q8IX01	SUGP2	2
Q8IX03	WWC1	2
Q8IX04	UEVLD	1
Q8IX05	CD302	2
Q8IX06	REXO1L1P	1
Q8IX07	ZFPM1	2
Q8IX12	CCAR1	2
Q8IX15	HOMEZ	2
Q8IX18	DHX40	2
Q8IX19	MCEMP1	2
Q8IX21	SLF2	2
Q8IX29	FBXO16	2
Q8IX30	SCUBE3	1
Q8IX85	NA	2
Q8IX90	SKA3	2
Q8IXA5	SPACA3	2
Q8IXB1	DNAJC10	2
Q8IXB3	TRARG1	2
Q8IXF0	NPAS3	1
Q8IXH6	TP53INP2	2
Q8IXH7	NELFCD	2
Q8IXI1	RHOT2	2
Q8IXI2	RHOT1	2
Q8IXJ6	SIRT2	2
Q8IXJ9	ASXL1	2
Q8IXK0	PHC2	2
Q8IXL6	FAM20C	2
Q8IXL7	MSRB3	2
Q8IXM2	C17orf49	1
Q8IXM3	MRPL41	2
Q8IXM6	NRM	2
Q8IXM7	ODF3L1	2
Q8IXN4	MAK	2
Q8IXN7	RIMKLA	2
Q8IXQ5	KLHL7	1
Q8IXQ9	ETFBKMT	2
Q8IXS0	FAM217A	2
Q8IXS2	CCDC65	2
Q8IXS6	PALM2AKAP2	2
Q8IXS8	HYCC2	2
Q8IXW0	LMNTD2	2
Q8IXW5	RPAP2	2
Q8IXW6	DPYSL3	1
Q8IXW7	FMR1	2
Q8IXX5	TMEM183A	2
Q8IXY8	PPIL6	2
Q8IXZ2	ZC3H3	2
Q8IXZ3	SP8	2
Q8IY18	SMC5	2
Q8IY21	DDX60	2
Q8IY22	CMIP	2
Q8IY26	PLPP6	2
Q8IY31	IFT20	2
Q8IY33	MICALL2	2
Q8IY34	SLC15A3	2
Q8IY42	C4orf19	2
Q8IY49	MMD2	2
Q8IY51	TIGD4	2
Q8IY57	YAF2	2
Q8IY67	RAVER1	2
Q8IY81	FTSJ3	2
Q8IY82	DRC7	2
Q8IY84	NIM1K	2
Q8IY92	SLX4	1
Q8IYA7	MKX	2
Q8IYA8	IHO1	2
Q8IYB1	MB21D2	1
Q8IYB3	SRRM1	2
Q8IYB5	SMAP1	2
Q8IYB7	DIS3L2	2
Q8IYB8	SUPV3L1	2
Q8IYB9	ZNF595	2
Q8IYD1	GSPT2	2
Q8IYD2	KLHDC8A	2
Q8IYD8	FANCM	2
Q8IYD9	C18orf54	2
Q8IYE0	CCDC146	2
Q8IYE1	CCDC13	2
Q8IYF1	ELOA2	2
Q8IYF3	TEX11	2
Q8IYG6	LRRC56	2
Q8IYH5	ZZZ3	2
Q8IYI0	SHLD1	2
Q8IYI6	EXOC8	2
Q8IYI8	ZNF440	2
Q8IYJ0	PIANP	2
Q8IYK2	CCDC105	2
Q8IYK4	COLGALT2	2
Q8IYK8	REM2	2
Q8IYL3	C1orf174	2
Q8IYM1	SEPTIN12	2
Q8IYM9	TRIM22	2
Q8IYN0	ZNF100	2
Q8IYP9	ZDHHC23	2
Q8IYR0	CFAP206	2
Q8IYR2	SMYD4	2
Q8IYR6	TMEFF1	2
Q8IYS0	GRAMD1C	2
Q8IYS1	PM20D2	2
Q8IYS2	KIAA2013	2
Q8IYS4	DNAAF8	2
Q8IYS8	BOD1L2	2
Q8IYT4	KATNAL2	2
Q8IYT8	ULK2	2
Q8IYU2	HACE1	2
Q8IYU4	UBQLNL	2
Q8IYU8	MICU2	2
Q8IYV9	IZUMO1	2
Q8IYW2	CFAP46	2
Q8IYW4	ENTHD1	2
Q8IYW5	RNF168	2
Q8IYX0	ZNF679	2
Q8IYX1	TBC1D21	2
Q8IYX3	CCDC116	2
Q8IYX4	DND1	2
Q8IYX7	SAXO1	2
Q8IYX8	CEP57L1	2
Q8IYY4	DZIP1L	2
Q8IZ03	NA	2
Q8IZ07	ANKRD13A	2
Q8IZ09	NA	1
Q8IZ13	FAM200C	2
Q8IZ20	ZNF683	2
Q8IZ21	PHACTR4	2
Q8IZ26	ZNF34	2
Q8IZ40	RCOR2	2
Q8IZ52	CHPF	2
Q8IZ57	NRSN1	2
Q8IZ69	TRMT2A	2
Q8IZ73	RPUSD2	2
Q8IZ83	ALDH16A1	2
Q8IZA0	KIAA0319L	1
Q8IZC7	ZNF101	2
Q8IZD2	KMT2E	1
Q8IZD4	DCP1B	2
Q8IZD9	DOCK3	1
Q8IZE3	SCYL3	2
Q8IZF0	NALCN	2
Q8IZF3	ADGRF4	2
Q8IZF4	ADGRG5	2
Q8IZH2	XRN1	2
Q8IZI9	IFNL3	2
Q8IZJ1	UNC5B	2
Q8IZL2	MAML2	1
Q8IZL8	PELP1	2
Q8IZL9	CDK20	2
Q8IZM6	NA	1
Q8IZM9	SLC38A6	2
Q8IZN1	NA	1
Q8IZP0	ABI1	2
Q8IZQ1	WDFY3	2
Q8IZQ8	MYOCD	1
Q8IZR5	CMTM4	2
Q8IZS5	OFCC1	2
Q8IZS6	DYNLT2	2
Q8IZT6	ASPM	2
Q8IZU0	FAM9B	2
Q8IZU1	FAM9A	2
Q8IZU3	SYCP3	2
Q8IZU9	KIRREL3	2
Q8IZV2	CMTM8	2
Q8IZW8	TNS4	2
Q8J025	APCDD1	2
Q8N0S2	SYCE1	2
Q8N0S6	CENPL	2
Q8N0T1	RBIS	2
Q8N0U1	NA	1
Q8N0U6	LINC00518	2
Q8N0U7	C1orf87	2
Q8N0U8	VKORC1L1	2
Q8N0V3	RBFA	2
Q8N0V5	GCNT2	2
Q8N0W7	FMR1NB	2
Q8N0X2	SPAG16	2
Q8N0X7	SPART	2
Q8N0Y2	ZNF444	2
Q8N0Z3	SPICE1	2
Q8N0Z6	TTC5	2
Q8N100	ATOH7	2
Q8N103	TAGAP	2
Q8N108	MIER1	2
Q8N1084	NA	1
Q8N112	LSMEM2	2
Q8N118	CYP4X1	2
Q8N122	RPTOR	2
Q8N126	CADM3	2
Q8N128	FAM177A1	2
Q8N130	SLC34A3	2
Q8N131	TMEM123	2
Q8N137	CNTROB	2
Q8N138	ORMDL3	2
Q8N140	EID3	2
Q8N143	BCL6B	2
Q8N144	GJD3	2
Q8N157	AHI1	2
Q8N159	NAGS	2
Q8N163	CCAR2	2
Q8N165	PDIK1L	2
Q8N184	ZNF567	2
Q8N187	CARF	1
Q8N1A0	KRT222	2
Q8N1A6	C4orf33	2
Q8N1B3	CCNQ	2
Q8N1B4	VPS52	2
Q8N1D0	SLC22A18AS	2
Q8N1E2	LYG1	2
Q8N1E6	FBXL14	2
Q8N1F7	NUP93	2
Q8N1G0	ZNF687	2
Q8N1I0	DOCK4	2
Q8N1K5	THEMIS	2
Q8N1L9	BATF2	2
Q8N1M1	BEST3	2
Q8N1N4	KRT78	1
Q8N1N5	NA	2
Q8N1Q1	CA13	2
Q8N1Q8	THEM5	1
Q8N1S5	SLC39A11	2
Q8N1V2	CFAP52	2
Q8N1V8	LINC01561	2
Q8N1W1	ARHGEF28	2
Q8N1W2	ZNF710	2
Q8N201	INTS1	2
Q8N205	SYNE4	2
Q8N228	SCML4	2
Q8N239	KLHL34	2
Q8N264	ARHGAP24	1
Q8N271	PROM2	2
Q8N2F6	ARMC10	2
Q8N2G4	LYPD1	2
Q8N2H3	PYROXD2	2
Q8N2H4	SYS1	1
Q8N2H9	PELI3	2
Q8N2I9	STK40	2
Q8N2K0	ABHD12	2
Q8N2K1	UBE2J2	2
Q8N2M4	TMEM86A	2
Q8N2M8	CLASRP	2
Q8N2N9	ANKRD36B	2
Q8N2R0	OSR2	2
Q8N2R8	FAM43A	2
Q8N2U9	SLC66A2	2
Q8N2W9	PIAS4	2
Q8N2X6	EXOC3-AS1	2
Q8N2Y8	RUSC2	2
Q8N2Z9	CENPS	2
Q8N302	AGGF1	2
Q8N307	MUC20	2
Q8N335	GPD1L	2
Q8N336	ELMOD1	2
Q8N339	MT1M	2
Q8N344	MIER2	2
Q8N355	NA	1
Q8N357	SLC35F6	2
Q8N365	CIART	2
Q8N370	SLC43A2	2
Q8N371	KDM8	2
Q8N381	PIK3R3	2
Q8N386	LRRC25	2
Q8N387	MUC15	2
Q8N393	ZNF786	2
Q8N3A8	PARP8	2
Q8N3C0	ASCC3	2
Q8N3C7	CLIP4	2
Q8N3F0	MTURN	2
Q8N3F8	MICALL1	2
Q8N3I7	BBS5	2
Q8N3J3	HROB	2
Q8N3J5	PPM1K	2
Q8N3K9	CMYA5	2
Q8N3L3	TXLNB	2
Q8N3P4	VPS8	2
Q8N3R9	PALS1	2
Q8N3T1	GALNT15	2
Q8N3U4	STAG2	2
Q8N3V7	SYNPO	2
Q8N3X1	FNBP4	2
Q8N3X6	LCORL	2
Q8N3Y1	FBXW8	2
Q8N3Y3	LARGE2	2
Q8N3Z0	PRSS35	1
Q8N3Z3	GTPBP8	2
Q8N3Z6	ZCCHC7	2
Q8N412	STPG2	2
Q8N423	LILRB2	2
Q8N427	NME8	2
Q8N428	GALNT16	2
Q8N431	RASGEF1C	2
Q8N441	FGFRL1	2
Q8N443	RIBC1	2
Q8N446	ZNF843	2
Q8N448	LNX2	2
Q8N451	RNASEH2B	2
Q8N456	LRRC18	2
Q8N461	FBXL16	2
Q8N465	D2HGDH	2
Q8N468	MFSD4A	2
Q8N474	SFRP1	2
Q8N488	RYBP	2
Q8N490	PNKD	2
Q8N4B1	PHETA1	2
Q8N4B4	FBXO39	2
Q8N4C6	NIN	2
Q8N4C7	STX19	2
Q8N4C8	MINK1	2
Q8N4F7	RNF175	2
Q8N4G2	ARL14	2
Q8N4G4	CA6	2
Q8N4H0	SPATA6L	2
Q8N4I8	NA	1
Q8N4J0	CARNMT1	2
Q8N4L2	PIP4P2	2
Q8N4L4	SPEM1	2
Q8N4L5	NA	2
Q8N4L8	CCDC24	2
Q8N4M1	SLC44A3	2
Q8N4N3	KLHL36	2
Q8N4N8	KIF2B	2
Q8N4P2	IFT70B	2
Q8N4P3	HDDC3	2
Q8N4Q0	PTGR3	2
Q8N4Q1	CHCHD4	2
Q8N4S0	CCDC82	2
Q8N4S9	MARVELD2	2
Q8N4T0	CPA6	2
Q8N4T4	ARHGEF39	1
Q8N4T8	CBR4	2
Q8N4U5	TCP11L2	2
Q8N4V1	MMGT1	2
Q8N4W5	NA	2
Q8N4W6	DNAJC22	2
Q8N4Y2	CRACR2B	2
Q8N508	NA	1
Q8N511	TMEM199	2
Q8N543	OGFOD1	2
Q8N554	ZNF276	2
Q8N565	MREG	2
Q8N568	DCLK2	2
Q8N573	OXR1	1
Q8N5A0	EIF5B	2
Q8N5A5	ZGPAT	2
Q8N5C1	CALHM5	2
Q8N5C6	SRBD1	2
Q8N5C8	TAB3	2
Q8N5D0	WDTC1	2
Q8N5D4	NA	2
Q8N5F7	NKAP	2
Q8N5G2	MACO1	1
Q8N5H7	SH2D3C	2
Q8N5I2	ARRDC1	2
Q8N5I3	KCNRG	2
Q8N5I4	DHRSX	2
Q8N5J2	MINDY1	2
Q8N5J4	SPIC	2
Q8N5K1	CISD2	2
Q8N5L8	RPP25L	2
Q8N5M1	ATPAF2	2
Q8N5M4	TTC9C	2
Q8N5M9	JAGN1	1
Q8N5N6	NA	1
Q8N5N7	MRPL50	2
Q8N5N8	TM6SF1	2
Q8N5P1	ZC3H8	2
Q8N5Q5	NA	2
Q8N5R6	CCDC33	2
Q8N5S1	SLC25A41	2
Q8N5S9	CAMKK1	2
Q8N5T2	TBC1D19	2
Q8N5U0	C11orf42	2
Q8N5U6	RNF10	2
Q8N5V2	NGEF	2
Q8N5W8	FAM24B	2
Q8N5W9	RFLNB	2
Q8N5X7	EIF4E3	2
Q8N5Y2	MSL3	2
Q8N5Y8	PARP16	2
Q8N5Z3	SNX10	1
Q8N5Z5	KCTD17	2
Q8N5Z9	NA	1
Q8N609	TRAM1L1	2
Q8N612	FHIP1B	2
Q8N619	CDK5R1	1
Q8N635	MEIOB	2
Q8N653	LZTR1	1
Q8N661	TMEM86B	2
Q8N668	COMMD1	2
Q8N680	ZBTB2	2
Q8N682	DRAM1	2
Q8N684	CPSF7	2
Q8N695	SLC5A8	2
Q8N697	SLC15A4	1
Q8N6C5	IGSF1	2
Q8N6C8	LILRA3	2
Q8N6D5	ANKRD29	2
Q8N6F1	CLDN19	2
Q8N6F7	GCSAM	2
Q8N6G5	CSGALNACT2	2
Q8N6G6	ADAMTSL1	2
Q8N6I1	EID2	2
Q8N6K0	TEX29	2
Q8N6K7	SAMD3	2
Q8N6L1	KRTCAP2	2
Q8N6L7	TMEM252	2
Q8N6M0	OTUD6B	2
Q8N6M6	AOPEP	2
Q8N6M8	IQCF1	2
Q8N6M9	ZFAND2A	2
Q8N6N2	TTC9B	2
Q8N6N6	NATD1	2
Q8N6N7	ACBD7	2
Q8N6P7	IL22RA1	2
Q8N6Q3	CD177	2
Q8N6Q8	METTL25	2
Q8N6R0	METTL13	2
Q8N6R1	SERP2	2
Q8N6S5	ARL6IP6	2
Q8N6T3	ARFGAP1	2
Q8N6T7	SIRT6	2
Q8N6U8	GPR161	2
Q8N6V9	TEX9	2
Q8N6W0	CELF5	2
Q8N6Y0	USHBP1	2
Q8N6Y1	PCDH20	2
Q8N715	CCDC185	2
Q8N720	ZNF655	1
Q8N726	CDKN2A	2
Q8N766	EMC1	2
Q8N769	C14orf178	2
Q8N779	NA	1
Q8N799	SPATA24	2
Q8N7A1	KLHDC1	2
Q8N7B1	HORMAD2	2
Q8N7B6	PACRGL	2
Q8N7B9	EFCAB3	1
Q8N7C0	LRRC52	2
Q8N7C3	TRIML2	2
Q8N7E2	CBLL2	2
Q8N7F7	UBL4B	2
Q8N7G0	POU5F2	2
Q8N7H5	PAF1	2
Q8N7K0	ZNF433	2
Q8N7M0	DYNLT5	2
Q8N7P3	CLDN22	2
Q8N7R7	CCNYL1	2
Q8N7U7	TPRX1	2
Q8N7W2	BEND7	2
Q8N7X2	STPG3	2
Q8N7X4	MAGEB6	2
Q8N7X8	SIGLECL1	2
Q8N7Y1	KIRREL3-AS3	1
Q8N806	UBR7	2
Q8N812	C12orf76	1
Q8N813	PRR23E	2
Q8N831	TSPYL6	2
Q8N841	TTLL6	2
Q8N865	C7orf31	2
Q8N878	FRMD1	2
Q8N883	ZNF614	1
Q8N884	CGAS	2
Q8N895	ZNF366	2
Q8N8A2	ANKRD44	2
Q8N8B7	TCEANC	2
Q8N8C6	NA	2
Q8N8D1	PDCD7	2
Q8N8E2	ZNF513	1
Q8N8F7	LSMEM1	2
Q8N8G2	VGLL2	2
Q8N8I6	LINC00482	1
Q8N8K9	KIAA1958	2
Q8N8L2	ZNF491	2
Q8N8M0	NAT16	2
Q8N8N0	RNF152	2
Q8N8N7	PTGR2	2
