gene_or_protein,study_bias_score
EXTL2,16
IFT43,17
RDH14,10
UNC80,5
CEBPE,2
MRPL49,29
RPRD2,19
SLC2A12,54
BDH2,11
XCL1,23
TGFB2,1
STXBP5,9
PHOSPHO1,54
HERC6,2
PIMREG,29
PSMD4,76
NDUFA10,38
MOSPD3,16
CUL4B,283
EPS8L2,12
HERPUD1,16
TRIM38,22
PDK1,253
SNRPD3,56
LIMA1,179
ACER3,1
CARTPT,3
UPF2,39
GTF2F2,40
NPBWR2,14
SH3RF2,26
PCDHB12,10
AKAP12,18
PLEKHN1,39
SUCO,26
MRPS31,75
CLEC12B,11
FERMT3,33
SPAG7,7
ZNF124,46
SNX3,52
ADGRD1,1
RASSF7,29
MRPL58,225
AGFG2,3
USP33,24
MOSPD1,1
CYP4F12,5
ZNF784,10
RARA,62
OR5H1,1
CAD,66
ARHGEF7,43
FBXW11,103
TCHP,77
ZBED5,1
GTF2H2,13
SYNPO2L,6
PTGFR,8
IL23A,6
AFTPH,6
GPRASP2,48
CLIP2,8
TEX14,4
SOAT2,3
HEATR4,1
LMAN1,18
TM2D3,26
MAFK,4
SQSTM1,138
MAGEE1,12
RRAGD,10
COLQ,17
TMEM225B,1
TEX11,57
HTR1A,2
TARDBP,50
LYPD1,20
OGFOD1,3
COMMD4,29
GATM,3
CDH4,2
ZNF273,5
TSG101,121
MEMO1,29
ZNF573,1
RASGRP2,2
CYSTM1,5
CCDC70,13
NUDT16L1,31
STAMBP,45
THAP5,2
SLC36A3,1
PSMB10,10
RAD50,62
ZNF366,9
FYB2,1
MMGT1,147
IFNGR1,23
FUOM,15
OSBP2,9
ZNF420,11
CCDC87,10
DNMT1,34
C3AR1,91
XPO7,51
TMEM181,2
C12orf73,3
PACSIN1,45
A4GNT,11
CORIN,4
MEIS2,52
MSH4,3
ABCF3,19
EIF5B,29
CNR2,23
AARS2,33
CORO2A,28
NOL6,30
ATF1,24
TNFRSF18,3
IRF9,12
FOXI1,38
MYCBP,27
ZAR1,1
TRAPPC13,18
TMEM174,11
SCGB1C2,1
TFEB,21
TCEA2,123
ZNF311,5
TBP,57
SKA1,40
PCOTH,1
FCN2,5
RNF43,14
EIF4G2,32
RBM10,77
GLI2,6
CACNB1,10
SMG7,25
ACP5,12
PPP1R3A,1
QKI,49
AGPAT3,30
CHN1,11
DUSP15,21
DEUP1,56
SLC49A4,1
E2F7,7
CFD,2
RAPGEF3,4
FASTKD1,20
PIAS1,43
PRDM6,73
MTCL1,23
OSBPL10,20
SCRN2,12
PRKAR2B,60
GYG2,13
SNX11,25
ZFP82,1
HTR1B,5
PAK3,6
CDHR5,13
GNA13,21
EXOC8,94
TERF1,115
ZFAND6,6
MEPE,12
PKP4,40
THAP11,32
ZSCAN20,50
CDC6,36
PHLDA1,8
PDCD11,40
PI4K2A,17
PLP2,71
TMEM245,11
RRAGC,18
ZNF83,4
PON3,2
SFMBT2,10
LPCAT4,8
EIF2AK4,25
APBA3,41
HS3ST2,11
NEB,27
GGN,16
TBC1D19,8
CACNA2D3,1
LMO3,102
CDK8,176
RBMX2,16
NADK,12
COPS8,42
IBA57,17
BOLA1,31
SCAMP3,24
CELA2B,15
ID4,12
H2AX,239
CACNA1S,6
BDKRB1,32
TCF25,22
IL4I1,1
PXYLP1,7
CORO1B,29
GATB,13
LZIC,11
C5orf38,1
CRLF1,2
KANK2,211
SRCIN1,5
HUS1,26
LPCAT2,9
PHYKPL,5
SLC26A5,1
GALNT9,1
EIF4A2,59
ERO1B,18
MAGED4B,13
GPS2,70
DZIP3,50
PAF1,32
TRAF6,374
MED12L,15
GPT,2
GOSR2,62
HAUS4,43
DNAJB11,61
SLC5A8,22
KDM3A,7
PDIA5,18
COPB1,49
VWC2,56
EPPK1,45
EIF4E1B,1
ERCC1,22
C11orf68,13
PRSS3,8
MIB2,13
C2CD2L,54
PM20D1,2
NPB,22
GSAP,1
ATP6V1C2,28
ECRG4,1
ZNF787,3
GJA1,34
MYO15A,4
TAF1A,16
SLC13A4,24
EXOSC1,62
SALL4,1
ZP1,3
SAP18,59
TMOD4,22
DECR1,26
CSF1,11
TMEM214,36
DIMT1,23
GPR18,10
TRIOBP,37
RBP3,11
ZNF557,10
ADAM21,28
ATP6V0B,23
EDA2R,19
TIAM1,8
PPP4R2,35
LSM7,20
SOX4,4
CD3G,10
ZC2HC1B,5
SLAMF8,3
NCLN,15
TMEM114,1
CYP2A13,1
ZFP36L2,10
CDC7,36
ERLIN2,68
CRYBA1,23
PON1,6
CYTH4,17
TPPP,8
CCNE1,19
TMEM239,61
ABI3BP,1
CACNG4,6
TNFSF12,8
RASSF8,43
RHOBTB3,26
CLEC2D,104
UBQLNL,2
LRRC40,25
SLC25A35,5
PIK3R4,18
TPRG1L,1
RELT,13
ZBTB46,16
MBOAT7,40
PHF19,47
NCAPH,29
CHST7,1
MAN1A2,19
TICAM2,12
HDHD3,15
NEFM,44
C18orf54,8
TMTC1,1
C19orf33,1
ZNF793,1
SMOC2,1
REXO5,10
FOSB,26
MRPL32,25
ADAMTSL1,7
LBX2,2
POTEE,25
PALMD,8
CCDC17,12
TCEAL2,12
FEM1A,17
BRD9,8
TCEAL7,1
INPP5K,37
UTY,4
AQP7,6
GRM5,3
TCF23,6
KLK8,14
SLC19A1,5
MCOLN1,7
HSPA1L,82
SZT2,19
MYO5C,92
PLEKHJ1,12
RNF4,107
TOX2,23
CCDC47,34
EIF3K,38
DCUN1D1,214
DENND5B,1
SNRPB2,48
MUSK,10
USP50,21
NOLC1,54
SLC39A6,8
ALDH2,34
RFK,4
KLHL26,36
NUDT15,4
RGS3,40
ANKFY1,27
ICAM3,14
PAK1,68
CDK19,69
MSC,5
POLR2B,47
CACUL1,3
LAYN,5
TRIM59,21
MUC13,11
EGFLAM,3
ANKRD52,25
PROC,10
BRSK2,2
ALG5,9
GRIA4,3
FRS2,7
PRR3,31
SERPINB4,53
MOB3B,5
DDX53,1
KRT28,16
C1orf112,20
H2BC14,1
PITHD1,8
NME4,102
ABCG8,7
OAZ1,19
GPR108,12
ANKRD55,31
ZNF490,32
MICALL1,25
MSL2,10
TUBD1,4
ALG14,2
LRRC4,13
TRIL,1
IFIT1,42
TMEM248,39
TBCEL,6
RMC1,9
ATR,40
SAMSN1,1
GAL3ST1,8
ZSCAN16,12
ITGA3,13
DHX9,93
NPM2,9
TP53TG5,4
MSMO1,20
UQCRB,32
BTN3A1,4
DDX58,20
PNLIPRP2,1
DCAF4,29
PRRT2,15
TMEM234,18
PLCL2,7
KLRG2,47
ZBED4,13
TRMT112,29
CNIH2,6
IFIT1B,7
PGGT1B,5
ZNF451,22
RNF183,5
TSPAN2,47
SCAMP2,10
AP2S1,38
ARL13B,136
ABCD1,17
RNF44,9
PDE2A,3
PRR19,8
NUMB,49
GDF9,48
AP3S1,36
RAP2B,9
UBL3,4
EFCAB12,1
CCL19,2
MPPE1,71
AVPR2,3
SLC11A2,5
RBBP4,124
RAPSN,4
HHAT,1
MAGEC2,8
FGR,8
ERBB2,242
DDN,2
FDCSP,3
TMEM159,9
TREM1,3
POLR2D,33
CSRNP1,9
ZNF778,3
RBP5,2
CEP164,76
IQCN,60
C2orf68,18
DGUOK,55
ZNF638,35
SNAPC5,34
SH2D1A,27
MBD2,21
ADD1,36
ECE1,13
ZNF579,31
FAM160A2,5
CLDN4,15
BIVM,7
HEMGN,30
EPC1,31
TCERG1,22
TMEM230,14
EIF3I,65
EMP2,1
FAM83F,3
EBNA1BP2,68
TSPAN4,38
MMAB,18
ESRRB,2
CPOX,13
WDR46,6
C3orf20,1
VGF,3
WDR4,14
PC,22
ZNF585B,3
HS6ST2,5
MYD88,28
PRM2,6
SMIM24,1
SOX14,10
DAZL,1
SNN,4
TUBA8,24
ELOVL6,3
SH3RF1,12
ALDH3A1,10
TRIM29,52
HHIPL2,1
LONP2,20
RNF126,36
SPON2,2
RPGR,38
ZNF76,82
RIMBP3C,1
GHRL,2
PPFIA4,2
MT1A,3
SERPINA7,3
BFAR,9
ZNF512,83
PACSIN2,30
DDIT3,42
RAPGEF1,12
APLP2,23
KPNA6,51
SPTSSB,3
RALGPS2,7
CCDC85B,28
TEN1,2
CALHM5,1
XPNPEP3,37
QRFPR,2
DECR2,13
ERICH6,2
C17orf67,1
FAM83D,28
TBL2,13
SH3RF3,7
WFDC6,1
PTH2,1
GP2,1
MRS2,29
MAFG,15
DEPP1,3
ENO2,33
RAB3IP,50
CRYBA2,23
LTA4H,12
UIMC1,49
HELQ,8
SYNE2,37
SPTLC2,13
ANKRD37,2
LARP6,1
ZNF33B,6
SPACA9,11
TARBP1,26
JPT2,8
KIR2DL3,64
BLOC1S1,22
MLLT1,29
PROS1,6
KRBA2,2
SLC31A1,7
GNB5,30
RAD17,15
KPTN,29
GATC,27
RABEP2,11
GLMN,70
POU6F1,2
MPZL3,2
CEP162,133
GRK4,2
NAP1L2,15
SMS,21
ITIH5,9
ARFGEF1,26
HAUS7,65
TCIRG1,9
LRP11,15
ACIN1,57
IMP3,26
EIF1,9
CYP4B1,2
FKBP8,81
RPL12,62
VTN,60
PLEKHA1,15
HSPA1A,75
CSF2RB,8
FAM149A,1
ABCC10,8
NDUFA12,65
ZEB2,20
XRRA1,1
POLR1H,11
AURKA,153
METRNL,3
ADRB3,3
SAMHD1,40
C19orf53,6
PARP4,7
CLEC14A,18
FAM168A,76
ACR,3
AMN,1
SFMBT1,26
FANCA,29
FRMD1,44
RTN3,32
SMCHD1,18
FOLR1,3
BMPR1A,56
MYL7,6
SNTB2,33
TMA7,5
P3H4,9
ERVFRD-1,20
TEDC1,19
CHST6,13
SCD,45
RFPL4B,34
TIMM13,67
SH2B2,21
NDUFAF7,28
CCL8,12
MAMDC2,4
CCDC116,28
RNF34,16
ALOXE3,19
UNC13A,3
ZNF439,20
NEGR1,6
NSMCE4A,23
SSR1,43
ZNF280B,1
FGF17,1
ANKRD2,1
CRTAM,1
RHOC,27
TMEM8B,1
RPS15,43
FBLN5,20
CREB3L2,6
PRPF4B,48
ERV3-1,1
SPATA5L1,23
CENPP,29
ERAL1,37
THBD,24
BCAS4,13
ZCCHC14,8
CRB3,24
CD36,12
KCNJ12,3
MAGEA2,23
TERB2,1
CDK3,51
ALDH1A1,3
EIF3L,48
COA3,41
ZNF780B,1
RIMS4,2
FBXO44,14
PCNP,11
TCP11L2,12
FAM186A,1
PPME1,17
SLC30A4,25
APOL4,1
SH3BP2,16
AMHR2,4
QSER1,15
OTUD7A,1
FCRL1,1
RND1,8
MSH6,44
FAM151B,1
ATG4B,21
NME1,42
SLC35E4,15
RBPMS,210
TXK,23
CDC42BPA,25
CLCC1,24
ERICH6B,1
FSHR,18
DAPK3,35
TBL1X,21
RPE65,3
CHM,70
RPP21,11
TNFRSF19,48
SOD3,7
PEX13,10
RRAGB,24
DAZ2,1
STRADA,5
EMC4,19
FANCI,47
MAP9,4
SPDYA,6
TPGS1,22
TFPI,1
CENPB,55
SNTG1,2
DMAP1,65
TEX43,7
C6orf118,4
GLG1,15
HPRT1,38
DNAJC21,9
TP53RK,20
OXTR,14
SDC1,38
VCPKMT,3
RAB27A,42
TC2N,2
PRAMEF10,2
DOK4,34
CATSPER2,1
SLC3A2,49
GINS1,6
BTG3,11
CCDC33,25
ZNF541,3
ANXA6,16
RPL32,56
ACTR10,29
SUPT4H1,11
SAPCD1,12
FRS3,103
MBD4,15
IFIT5,16
TMEM126A,15
CHST3,5
ZNF618,13
CT45A1,18
TNFRSF10C,29
ZNF287,1
EIF3J,39
CC2D1A,31
PLPP5,2
CGNL1,11
CA4,3
OR51E2,8
DCX,36
RYR1,11
GPR12,1
ENTPD8,1
IL17A,7
ARL6IP4,31
SLURP2,1
RTCA,31
FCN1,13
TREH,1
DPYSL4,19
RFTN1,10
RAB11FIP2,26
BPY2,1
NR0B1,4
CXCR5,8
PMM2,3
USP36,35
CRTC1,8
FDPS,27
NDRG3,3
PACSIN3,44
HMGB4,2
CABP7,1
SLC14A2,13
TRIM16L,11
KLHDC8A,17
DCAF7,116
PIGK,10
PPP3R1,27
DRICH1,8
DCAF10,32
PPP6R3,27
AKAP8,44
TTLL11,1
UBAP1,6
POLD4,4
SLC35D3,2
PMPCA,53
SNX4,20
SIX5,3
HMGB2,40
PDHA1,256
MCM3,86
TMEM192,19
SCOC,32
CST9,4
CWC25,5
WNK1,69
PF4,26
ENTPD3,15
IGBP1,30
AK4,14
PCDH12,18
AMOTL1,19
CPEB4,7
C3orf14,1
RAB37,2
SLC31A2,5
PSPC1,29
CALR3,7
RPS5,43
ZNF257,1
MCCC2,32
ZNF556,9
ARHGEF1,18
GLDC,13
KCTD7,39
PRMT5,112
FAM8A1,27
LY6D,4
PDZK1,12
NAF1,71
SARDH,1
RAP1B,52
PTAR1,7
FNTB,52
SEPTIN9,28
HELZ,22
ARPC3,68
SEC61G,9
RANBP3L,8
EPOP,19
PRCC,32
ADRA2B,5
CLEC4E,6
REM2,2
ZC3H7B,8
PCDHB6,1
CNIH1,28
NAA80,5
MAVS,60
DCAF8,42
CTBP2,89
RFX7,8
FBN3,14
FHL2,169
SRGAP2,25
SLC6A9,4
TTLL3,7
DEFB127,24
MBD1,18
CDRT4,1
YTHDF1,55
INTS9,8
CACNG3,2
KLHL34,12
AIP,34
ABCA6,1
CFAP91,6
ZBTB34,13
ARPC1A,19
PWWP2A,10
MUTYH,15
TNFAIP2,4
MERTK,1
TRAT1,2
FGF3,51
WWC2,7
TWF2,34
NXPE2,5
BAZ1A,22
RDX,20
CKS1B,67
TMED2,40
SH3TC1,1
CNTNAP3,32
POLA2,44
ZKSCAN4,36
RPL30,138
SLC2A3,9
ATAD2B,1
KIFC3,225
MRPL10,68
LIF,6
GTF2A1,14
RNF115,20
PRG2,44
PPP1R8,25
CFHR5,20
DCLK1,16
RALA,27
POLR2L,39
LRRFIP2,25
F2RL1,73
SEPTIN6,28
C10orf71,6
TRMT9B,2
KNTC1,22
ZFP62,17
FOXC1,45
TLDC2,5
MIA3,41
LIPE,3
TLL2,1
KIAA1841,4
MUCL1,11
UBTF,34
ETV7,4
PTPN4,26
CTAGE8,1
HINT3,5
NKX2-3,1
SERGEF,9
SOGA3,8
TAS2R10,4
VPS8,19
HLA-E,37
RPL13,96
PTGDS,13
TDO2,20
LACTB,26
PNLIPRP1,46
CACNA1A,89
NOTUM,2
POC5,109
HIP1R,41
CARMIL1,8
NDUFA3,30
CGB3,3
HGD,4
PMF1,48
PLEKHB2,60
FGD3,1
PTCD3,71
TSKS,28
TKT,65
RIMS2,5
FUT1,16
RABGGTB,61
JPH1,50
AKIP1,5
RNF186,4
CTNNAL1,26
BRINP3,16
APEH,9
MAN1B1,7
CYP21A2,15
ABHD17B,18
DUSP22,43
HNRNPDL,58
KCMF1,22
ADAM15,44
ZDHHC4,2
POU2F1,28
NXPH2,15
ACTR5,40
FRMPD2,2
DTX1,12
MFF,110
SH2B3,5
SAR1B,10
CCNY,14
MTMR9,32
SMYD4,2
LSM8,45
IFI35,9
HOXD3,4
SMIM11A,5
ZNF142,6
MXD4,2
AK8,15
FAM72B,2
LTA,10
IDS,29
GNG5,27
GLCCI1,10
LAMTOR3,27
PYCR1,37
CEP55,102
ARMC7,65
RIMBP3,31
TCTEX1D4,3
MRAS,3
ZNF577,1
MCAM,16
HLF,7
SERPINI1,2
SLC25A23,19
TPRN,23
NAA15,30
CDKN2A,114
VARS2,16
MOV10,77
ADTRP,4
PDLIM1,21
BLOC1S2,50
TAB3,11
EXOSC6,20
MRPL37,41
TPRX1,14
FLG,18
GUCA2A,13
TAF5,19
TP53AIP1,1
KRTAP5-11,53
SELENON,17
RNASEH2C,4
CEP85,33
CENPL,6
SELENOF,12
PAQR5,7
PECAM1,9
ZMYM6,39
ISLR2,5
EXTL1,6
ZC3H18,233
PIGA,22
NPAT,16
N4BP3,25
TSC22D3,17
BTG2,6
LRRC2,3
ENOPH1,14
BTC,6
PDHA2,7
MYO1B,66
CHKA,1
ACOT6,2
RAB36,1
FGFBP1,3
H3-5,16
MPIG6B,1
NPEPPS,23
ADGRA1,1
TM9SF2,8
STK40,20
BNIP3L,31
RELL1,17
ORC5,30
DUSP11,14
ZC3H7A,5
RUFY3,16
SNRNP48,12
FKBP9,15
AKIRIN2,22
TRMT1L,31
GLUD2,11
C5,12
TUBA1C,169
IGSF21,31
CPEB3,5
STEAP1,2
CSMD3,1
UBE2N,75
TBCD,19
GJC2,7
HAVCR2,76
USP3,23
DENND3,3
LENG1,90
CREB3,163
ZNF180,6
DHH,7
GCSAML,7
ANKK1,6
DESI1,26
SNX17,32
SLC10A1,84
COMMD1,51
ASB14,1
THAP3,3
SLC25A4,28
PAICS,49
STARD9,8
TSPYL1,32
ZBTB11,11
FAM117B,28
GCNT2,9
SURF1,8
YWHAQ,306
C6orf62,2
ZRANB2,40
TCAP,40
C11orf16,1
TMEM72,10
YY1,85
DDX21,85
ZC2HC1A,19
ZNF592,18
LMO2,207
BLVRB,13
PEX11G,5
ZC3H12B,1
TFAP2B,4
NXPE4,1
CCDC191,2
URGCP,2
CIART,5
RMND5B,24
FLII,40
PCDH18,4
POLR3D,25
C10orf90,1
GBA2,10
P4HA3,97
KRCC1,3
SLC16A11,4
SORBS1,29
SAMD7,9
ITPR2,19
AZIN1,10
STAT5A,30
FAHD2A,6
MPP3,24
PCSK2,1
STUM,1
DHX57,65
AGAP4,2
CCDC110,4
RHBDL2,2
CFAP58,6
RHPN1,39
SLC16A14,2
CDON,8
RABL2B,3
DDAH2,38
ASGR1,36
POU4F1,1
MINDY3,29
CD70,79
EEF2K,9
SPTLC1,30
RBM23,34
EIF2D,5
TCEAL5,4
NCKIPSD,67
IER5,11
CLEC16A,3
CLEC3B,15
MPPED2,14
SDCBP,325
SAV1,88
UBE2W,76
COPS7A,59
TPTE,58
METAP1D,5
BIRC6,35
FGFBP2,1
WDR74,16
ECT2,19
MAN2C1,9
ARNTL,16
DOK1,11
B4GALNT3,2
PPIH,27
MRPL54,9
IGFBP1,21
SLC15A5,2
ERO1A,14
VN1R5,2
CACNG7,1
P2RX5,24
LSP1,22
ZNF850,1
VAV2,59
MEF2A,33
ZNF302,13
TBC1D7,29
PRADC1,5
SMG8,23
NEIL2,9
CDH20,1
LEMD2,33
RABAC1,65
PADI2,1
NAP1L5,31
NAALADL2,12
SPRR1A,3
CD300E,7
MAPK11,18
AP3B2,6
KCNJ3,1
IL12A,7
PLOD3,34
SPRED1,38
PRAG1,8
SOD2,39
ZNF521,10
CKB,42
RAB30,25
BCKDHB,16
XAGE2,9
DEAF1,20
LOX,28
DNAJC5B,1
EFHC2,100
PAX1,1
CYP2C19,1
SESN2,18
MAGI3,18
SHC4,1
TSPYL5,2
CD7,3
LAMB3,19
SYT16,35
MLH1,159
ORMDL2,27
PSG6,1
ZC3H8,18
IL17RE,10
TMPRSS12,16
TSHZ2,18
POU3F3,2
COA7,20
S100PBP,2
MINPP1,12
RNF135,16
TEKT2,14
ARMC9,4
ALG2,3
MYO1D,52
TESK2,9
SEMA3E,1
RMND1,30
ZNF148,30
SLC25A41,63
CLMP,9
MRTFB,11
FOXP1,36
PI16,5
PXDNL,3
DENND1C,2
OR7A17,2
KAT14,29
ABHD16A,70
BATF2,14
AUTS2,21
ELOF1,6
ABCB11,1
TMED1,17
SPINK1,1
OXER1,39
CALB1,4
SDHAF2,17
EDF1,19
ATXN7L2,6
COX18,1
WDR82,27
GOSR1,30
NEFL,52
EGR1,24
NAPA,49
ERAP2,1
MYBL2,17
TTBK1,3
CLBA1,1
SLC38A10,7
MMP26,13
C2orf42,4
PIGR,23
DENND1A,12
FAM234A,7
RGSL1,1
SUCNR1,1
ORC3,36
MRPL57,23
TASL,1
SMC4,36
RAB43,3
SMARCD3,27
NEK1,38
RCOR2,11
LEP,4
ADAM33,40
FIP1L1,51
DIRAS3,17
ZGPAT,96
PLPBP,12
NR2F1,12
MTMR4,27
OCRL,169
HHIP,4
ERLEC1,11
MAP11,20
PUS10,6
PPIB,36
IHO1,73
USP2,102
FMO4,1
RNF141,5
SELENOI,1
PUF60,91
PROSER2,32
OR10AG1,5
NLRP1,10
RPL22,65
BMERB1,19
ADH7,2
CSMD1,3
SART3,105
PRELP,7
SLC35B3,1
SPOUT1,16
PHKG2,47
CYP19A1,5
ZNF12,6
PVALB,1
SHQ1,11
KCNS3,33
CWF19L1,12
SLC40A1,3
ZCWPW2,2
CD44,82
CXCR4,29
CTU1,19
ABCC12,1
MBP,15
IGF1,9
NRXN2,3
TF,62
GOLGA8R,1
NKX2-4,2
ZBTB45,3
KCNN3,4
AHCYL2,62
CSTF3,25
MN1,1
CFAP92,1
PRPS2,17
ZNF676,1
PPP2R3C,30
MYB,29
POLD3,6
MIGA1,14
SMC6,52
YTHDC1,39
THY1,8
TINAGL1,18
SGF29,88
IFI30,27
SCARA3,29
SETD7,11
HS3ST3B1,1
NDUFS5,61
ORAI2,8
LCE1F,68
TNP2,12
GDF2,2
C9orf72,57
PSG5,3
ST3GAL6,5
RGS1,6
GPR6,2
ELN,5
SLC4A2,21
TAOK3,5
TKTL2,4
MAGEA12,20
HSPA9,149
SLC2A1,23
UBD,3
PRRT3,1
TMEM256,11
SLC4A5,1
TMEM129,3
ROBO2,23
REG1A,2
TSHR,24
ZNF385A,3
CCT6B,57
OLFML3,5
TAF1,31
PALD1,11
SPACA3,6
EFEMP2,106
MAP6D1,1
ZNF414,80
LRRC31,2
LRRTM2,9
EBAG9,29
NR1H3,27
AMD1,28
HAP1,71
LCP1,12
CCDC9B,2
TMEM14C,40
ACAP3,3
PURA,21
CCDC117,9
ANKRD33,10
KCNMA1,4
TEKT3,39
PABPC1,119
PTCD2,17
AK5,8
KRTAP6-2,174
SEC11A,17
TAB1,115
IL18RAP,4
TSPAN11,11
LAT,69
CCL20,9
MAP3K14,147
GRIA2,14
MYH14,29
TUFM,79
MICB,7
EEFSEC,5
ZIM3,2
C6orf226,8
CLIC5,5
RABGAP1L,29
EPS8,35
PITX2,52
EPB41L1,28
DELE1,4
GPR84,1
DHRS3,5
CBX2,52
EMC8,22
ZNF395,2
ASIC2,2
ISCA2,9
PUSL1,14
NRBP1,20
RPS14,139
NXF1,132
ZNF710,3
GALNT2,15
ESPL1,25
ADGRE2,18
ZNF80,9
IFNA1,12
ZNF679,3
CLDN20,6
TUBGCP2,46
ACP3,18
PCP4,4
CPSF1,29
CCDC130,29
RPL7A,75
DKC1,86
CCN3,16
GTSF1,5
ATP6V1D,34
PPRC1,7
CIPC,7
GPR173,1
ANP32B,39
IKBKG,297
IP6K1,16
MIXL1,1
HYAL3,5
AGGF1,28
H2AP,9
NOL11,19
DEFB103B,10
NWD1,3
SMAD2,218
NKG7,43
PRRG4,2
UBE2Z,40
HOXD4,5
KARS1,58
RASGRP4,7
ANXA3,7
TM4SF20,11
NPIPA7,2
LOXL3,3
PEX7,21
TRAPPC2,31
ANAPC7,30
LVRN,1
DEFB132,1
AREG,9
TM9SF1,4
SDF2,6
SLC35C2,86
TSPAN10,5
ADAMTSL3,13
FAF2,82
RPF1,33
LEFTY1,2
BARD1,57
VOPP1,16
MOS,71
CCDC115,29
CHD9,17
PKIG,10
ZNF891,1
TMEM51,52
SIRT2,47
NECAB3,6
KIAA0586,6
NFRKB,34
NR6A1,1
DFFA,23
EFNB2,44
ADAMTS17,1
POLD1,52
METTL3,224
SMPX,2
DCXR,12
SERPINA3,13
MANBA,12
KPNA1,79
WIPF1,22
TRAF3IP2,13
BUB1,81
HIC1,10
UGT2A3,3
CCSER2,17
ASGR2,59
RTP5,51
CYP1A1,48
SMPD2,32
CDK6,37
CSRNP3,1
ANKRD50,11
LGALSL,5
EIF4EBP3,2
RIOK1,26
CBFA2T3,10
TNFRSF8,21
MAB21L4,1
KIR3DS1,26
LCN15,7
FOXD4L4,1
RHBDD3,12
LTF,27
PRSS53,1
RAB38,1
ACTB,186
TBC1D30,12
SRY,2
TRMT61A,17
RSPH14,43
NECTIN3,34
DHX40,15
RPL10A,82
PROK2,1
LINS1,1
FUT4,1
TOP1,80
RAMP1,3
RBM12B,11
SELE,10
METTL14,326
CNST,4
MFGE8,5
RBM5,32
CALHM3,1
GALNT5,1
DCHS2,1
TMEM14B,214
TENM4,10
AP5S1,2
NIPA2,3
UQCRQ,27
CD83,42
STUB1,112
CNTROB,125
FAM24B,2
SLC4A1AP,20
EEF1A1,183
PPIE,44
LYSMD2,11
EPM2AIP1,46
RBM33,17
ZNF600,2
CTAG2,8
TSACC,3
DENND2B,11
FNDC4,11
WFDC12,6
FOXD4L3,16
SDHAF3,16
GNAT3,3
ADRA1D,27
DNMBP,13
SMARCD2,40
MCTS1,19
REEP2,30
FGF21,4
CLDN17,1
TMEM161B,6
MED10,75
RUVBL1,155
C22orf15,12
IFNE,9
CSF2RA,2
BPIFB3,4
LPIN3,10
OR1D2,1
KLHL12,64
RBM38,7
MAGEA1,65
PSG9,19
ZNF765,14
REG3A,4
DVL2,105
RFX6,32
FAM162A,11
UTP15,22
NKX6-1,1
INTS4,30
ADGRG1,4
RSPH1,1
SULT1C3,1
RFTN2,7
CCN2,15
STARD4,6
PIGL,2
CMTR1,12
HOMEZ,36
SOS1,29
XIAP,83
ANO5,2
C4orf17,14
S100A13,12
SOBP,2
NPAS1,15
ISCU,32
SMAD9,102
TFAP4,38
SQLE,15
SBSPON,3
PIK3R6,2
PPP1R3F,8
DDX43,4
DPYSL3,23
PDZD4,15
PRPF6,55
STAC,22
CD93,12
CD247,100
GASK1A,3
LMAN1L,1
ODF3L2,6
NUDT22,22
KLF10,14
NCKAP5,8
TTC14,11
CELA3A,13
EMC1,34
SLC16A12,4
KPNA4,48
BICDL2,6
ORAI1,9
OSGIN1,44
SCARA5,17
OSBPL8,27
ACER1,1
KAT7,37
KCTD15,18
CHIC2,58
ZMYND10,13
ATMIN,4
CRBN,25
R3HDM2,27
SLC45A2,11
ATG9B,5
GGTLC2,1
ZBTB8B,9
FBF1,131
KRTAP5-1,9
RPGRIP1,57
SLA,11
RPLP2,58
CCDC88C,8
TSHB,16
AP1S1,11
ULK4,2
NSRP1,10
WDR54,22
ZNF226,1
CCDC105,3
KCNAB2,20
ERBIN,45
RUSC2,14
MGAT3,1
MICOS13,31
DDX27,45
DPP6,3
SYNPR,10
LCMT1,5
CLSTN3,14
C20orf173,1
KITLG,4
ATP2B1,29
TADA3,62
TTC26,17
MED22,27
DLK1,41
RDH12,15
RBBP8,27
SYNM,14
LY6G6C,9
DIP2A,35
CFDP1,7
PSMA7,58
CHRM4,74
EPB41,108
TBX5,5
SERTAD3,52
RPS29,25
CHURC1,3
SEMA3G,1
AGA,6
CCDC91,13
SLC4A10,3
IFI44L,1
CA12,11
MYOZ1,34
LEPR,14
MGST2,26
APOL2,54
DHRS7B,12
NANOS3,5
UBE2D1,101
KRTCAP2,10
KCNK16,12
FETUB,6
MOK,9
BCL7A,55
G0S2,2
FAM133B,3
CBX1,105
SP4,29
SUGP2,20
TMEFF1,20
CCL28,23
CDR2,97
POU3F2,7
PRSS1,6
PABPC4,60
SYNGR3,15
SOD1,219
EEA1,61
MT2A,11
TM4SF1,5
ERFE,2
ADCK2,14
ACTL7A,1
ARHGEF16,24
WDR86,13
CCL27,4
PLA2G12B,1
LZTS1,97
AP1G1,17
RMI2,6
GCLC,3
ZNF501,4
ANKRD24,5
MED18,48
ZNF239,5
NSD3,38
DPY30,73
MBD3L3,1
MAP3K15,6
IL22RA2,3
ST6GALNAC6,4
SDHD,5
CEP85L,11
FAR1,16
C10orf82,6
IGF2BP1,78
SMG5,10
GNL3,54
MEP1B,34
LIMCH1,19
TARBP2,42
CARS1,11
EFNA2,1
THOC2,75
C20orf85,21
PISD,7
HELB,7
TRAK2,28
IRAK3,7
SMIM20,1
CBY1,38
